model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
5,2018,14000,1,17406.0,4,145,65.7,1.0
1,2017,11500,1,12951.0,0,20,68.9,1.5
13,2017,16500,1,23000.0,0,125,60.1,2.0
2,2016,10250,1,29387.0,0,30,64.2,1.5
5,2016,10000,1,5501.0,4,125,54.3,1.2
6,2017,11000,1,10053.0,4,145,60.1,1.0
5,2017,12000,1,12478.0,4,145,65.7,1.0
1,2018,10298,1,26996.0,4,145,55.4,1.0
5,2015,8698,1,21672.0,4,0,65.7,1.0
20,2017,15998,0,6051.0,0,145,56.6,1.5
5,2017,8798,1,13761.0,4,125,54.3,1.2
13,2017,14498,1,18597.0,0,125,60.1,2.0
18,2015,15698,1,13300.0,4,160,43.5,1.5
13,2019,17849,1,15281.0,0,145,38.2,2.0
6,2018,12390,1,3345.0,4,145,61.4,1.0
5,2017,10280,1,22878.0,4,145,65.7,1.0
13,2017,17420,2,25003.0,0,145,54.3,2.0
6,2019,13990,1,15178.0,4,145,60.1,1.0
5,2017,8991,1,14615.0,4,150,64.2,1.1
0,2013,5572,2,55920.0,4,165,44.1,1.6
5,2017,9498,1,13705.0,0,0,78.5,1.5
1,2017,8998,1,46400.0,0,20,68.9,1.5
9,2016,10798,2,16541.0,0,30,58.9,1.5
6,2016,9298,1,46377.0,0,0,74.3,1.5
5,2017,11698,1,11760.0,4,20,62.8,1.0
5,2016,10498,1,9906.0,4,20,62.8,1.0
21,2016,19498,1,30382.0,0,235,44.1,2.0
21,2016,16998,1,45668.0,0,200,44.8,2.0
18,2017,18298,2,12232.0,0,125,52.3,2.0
13,2019,19498,2,11245.0,0,150,47.9,2.0
5,2018,10298,1,10578.0,4,150,55.4,1.1
5,2015,6210,1,45258.0,4,125,54.3,1.2
5,2015,8290,1,31024.0,4,0,65.7,1.0
0,2016,8100,1,6768.0,4,145,47.1,1.4
6,2014,6780,1,44081.0,4,20,58.9,1.0
1,2016,7480,1,51838.0,0,20,68.9,1.5
6,2016,9499,1,35529.0,4,20,60.1,1.0
5,2016,8750,1,33434.0,4,20,62.8,1.0
9,2017,11998,1,29396.0,0,30,64.2,1.5
5,2018,10298,1,13148.0,4,150,55.4,1.1
2,2017,9998,2,31788.0,4,165,44.8,1.5
9,2017,10998,1,48934.0,4,150,54.3,1.0
1,2017,9998,1,23046.0,0,20,68.9,1.5
1,2017,9998,1,25003.0,4,30,55.4,1.0
5,2017,9998,1,21314.0,4,150,65.7,1.0
6,2017,9500,1,21861.0,0,0,74.3,1.5
5,2015,8360,1,9892.0,4,0,65.7,1.0
11,2014,4650,1,34000.0,4,30,57.7,1.2
6,2013,6100,1,48659.0,4,20,58.9,1.0
5,2015,6490,1,26822.0,4,125,54.3,1.2
6,2013,5960,1,55253.0,0,20,67.3,1.6
5,2019,17490,1,1220.0,4,145,40.3,1.5
6,2017,12990,1,11233.0,0,145,74.3,1.5
6,2019,15690,1,10000.0,0,145,74.3,1.5
13,2020,25490,1,1128.0,0,145,39.2,2.0
5,2016,10490,1,21832.0,4,20,62.8,1.0
6,2020,22990,0,185.0,0,145,54.3,1.5
13,2017,15495,2,22704.0,0,150,54.3,2.0
14,2015,7999,1,82094.0,0,20,68.9,2.0
6,2019,18999,1,2200.0,4,145,49.6,1.0
13,2019,21595,1,7980.0,4,145,39.2,1.5
5,2018,12350,1,23800.0,0,145,58.9,1.5
6,2014,6701,1,50000.0,0,0,76.4,1.6
5,2017,8400,1,38524.0,4,145,65.7,1.0
5,2013,6100,1,35183.0,4,30,54.3,1.2
5,2016,10200,1,15143.0,4,0,65.7,1.0
6,2015,8000,1,51194.0,0,0,74.3,1.5
5,2016,8930,1,13492.0,4,0,65.7,1.0
5,2017,10170,1,10485.0,4,145,65.7,1.0
5,2014,4801,1,90000.0,4,30,54.3,1.2
6,2015,7981,1,40000.0,4,20,60.1,1.0
5,2017,9690,1,25644.0,4,0,65.7,1.0
13,2017,12498,1,29430.0,0,30,64.2,1.5
6,2014,8698,1,23540.0,4,20,60.1,1.0
2,2017,9498,1,15572.0,4,125,52.3,1.0
6,2017,13298,1,9162.0,4,125,51.4,1.5
13,2015,9498,1,45309.0,0,125,60.1,2.0
5,2016,10998,2,662.0,4,0,57.7,1.0
1,2017,10498,1,15454.0,0,20,68.9,1.5
6,2019,14598,1,13882.0,4,145,58.9,1.0
13,2018,18498,1,10557.0,4,145,39.2,1.5
5,2017,11998,1,7210.0,4,0,65.7,1.0
5,2019,12220,1,9526.0,4,145,56.5,1.0
5,2018,11000,1,33763.0,4,145,56.5,1.0
2,2019,14491,1,6453.0,4,145,53.3,1.0
0,2016,5991,1,56818.0,0,20,68.9,1.5
5,2017,8291,1,18934.0,4,125,54.3,1.2
5,2014,6891,1,30595.0,4,0,65.7,1.0
13,2016,15991,0,6446.0,4,240,38.2,1.5
2,2017,10490,1,20651.0,4,125,52.3,1.0
2,2017,8991,1,15775.0,4,145,44.8,1.5
5,2017,9210,1,18256.0,4,145,65.7,1.0
5,2017,12991,1,9476.0,4,150,47.9,1.6
5,2016,7991,1,11904.0,4,125,54.3,1.2
5,2015,10159,1,42391.0,4,145,47.9,1.6
0,2017,9840,2,21812.0,4,160,44.1,1.6
0,2016,8137,1,22034.0,0,0,74.4,1.5
6,2017,17750,1,19510.0,0,20,67.3,2.0
6,2019,17520,1,3758.0,4,145,60.1,1.0
6,2019,19230,1,2894.0,4,145,60.1,1.0
6,2019,17390,1,3058.0,4,145,60.1,1.0
5,2018,10991,1,25943.0,4,145,65.7,1.0
5,2019,14287,1,10013.0,4,145,58.9,1.0
6,2019,26030,1,3919.0,4,145,34.5,2.3
6,2019,19300,0,2662.0,0,145,50.4,1.5
6,2019,20390,0,6644.0,0,145,49.6,2.0
8,2019,26430,1,9129.0,0,145,55.4,2.0
6,2019,17200,1,6984.0,0,145,61.4,1.5
6,2019,17800,1,4487.0,0,145,62.8,2.0
18,2019,27480,1,6656.0,0,145,54.3,2.0
5,2018,10530,1,13674.0,4,145,58.9,1.0
5,2016,7790,1,18859.0,4,125,54.3,1.2
6,2019,17410,1,2117.0,4,145,60.1,1.0
6,2019,17520,1,4892.0,4,145,60.1,1.0
6,2019,17390,1,2905.0,4,145,60.1,1.0
5,2016,8760,1,21578.0,4,0,65.7,1.0
5,2016,9230,2,20940.0,4,145,47.9,1.6
8,2016,16387,1,25405.0,0,125,56.5,2.0
13,2017,15160,0,15368.0,4,235,38.2,1.5
6,2018,15500,1,10286.0,4,145,58.9,1.0
5,2019,17530,2,15.0,4,145,48.7,1.0
6,2017,11200,1,11133.0,0,145,74.3,1.5
6,2015,7871,1,37012.0,4,20,61.4,1.0
13,2017,15791,1,40984.0,0,145,54.3,2.0
13,2016,9950,1,67648.0,0,125,60.1,2.0
13,2017,13999,1,23915.0,0,150,64.2,1.5
5,2017,10450,1,15443.0,4,150,65.7,1.0
12,2017,7991,1,2271.0,4,145,57.7,1.2
5,2013,6080,1,58804.0,4,0,65.7,1.0
14,2016,9970,1,54719.0,0,0,78.5,1.5
6,2016,15291,1,36706.0,0,20,67.3,2.0
0,2015,7620,2,42540.0,4,160,44.1,1.6
5,2018,9291,1,7147.0,4,145,64.2,1.1
2,2017,8791,1,24688.0,4,125,52.3,1.0
5,2015,8222,1,25550.0,4,0,65.7,1.0
5,2015,6590,1,42031.0,4,125,54.3,1.2
5,2016,9470,1,16795.0,4,0,65.7,1.0
8,2017,19840,2,28613.0,0,145,52.3,2.0
6,2015,7600,1,46660.0,0,0,74.3,1.5
6,2019,17300,1,5294.0,4,145,60.1,1.0
6,2019,16730,1,4725.0,4,145,58.9,1.0
6,2017,12410,1,4948.0,0,145,74.3,1.5
14,2017,17080,0,27498.0,2,145,56.5,2.0
0,2015,7870,1,21482.0,0,0,74.4,1.5
8,2017,17990,1,28310.0,0,125,56.5,2.0
5,2016,8880,1,38737.0,4,20,62.8,1.0
6,2016,7500,1,70709.0,0,0,74.3,1.5
5,2017,9130,1,29466.0,4,0,65.7,1.0
12,2017,6710,1,32726.0,4,30,57.7,1.2
16,2020,19991,1,2475.0,4,145,50.4,1.0
12,2017,6800,1,24613.0,4,30,57.7,1.2
2,2017,10361,1,20846.0,4,125,52.3,1.0
5,2017,7750,1,23355.0,4,125,54.3,1.2
6,2019,17450,1,4650.0,4,145,60.1,1.0
5,2017,9450,1,25082.0,4,145,64.2,1.1
6,2018,12950,1,21149.0,4,145,57.7,1.0
5,2014,6450,1,30147.0,4,0,65.7,1.0
6,2017,8950,1,35450.0,4,145,60.1,1.0
2,2018,12450,1,8911.0,4,145,54.3,1.0
6,2019,14450,1,8508.0,4,145,58.9,1.0
6,2015,8151,1,65121.0,0,0,74.3,1.5
5,2016,5991,1,70658.0,0,0,78.5,1.5
11,2014,4890,1,14512.0,4,30,57.7,1.2
13,2017,13491,1,35417.0,0,125,60.1,2.0
12,2018,7991,1,7768.0,4,145,57.7,1.2
5,2018,10491,1,15946.0,4,145,65.7,1.0
5,2017,9491,1,29743.0,4,145,65.7,1.0
2,2017,9991,1,19031.0,4,150,52.3,1.0
2,2017,10991,1,20962.0,4,125,53.3,1.0
5,2018,10991,1,10169.0,4,150,65.7,1.0
5,2017,8450,1,17294.0,4,0,65.7,1.0
13,2017,13750,1,26452.0,0,30,64.2,1.5
13,2017,14750,1,15093.0,0,145,64.2,1.5
5,2018,9450,1,11625.0,4,145,65.7,1.0
6,2014,7950,1,23691.0,4,20,60.1,1.0
2,2016,8950,1,23444.0,0,30,64.2,1.5
5,2019,14750,1,5775.0,4,145,58.9,1.0
2,2019,15529,1,3646.0,4,145,51.4,1.0
5,2018,9450,1,19432.0,4,145,64.2,1.1
5,2018,11250,1,11410.0,4,145,65.7,1.0
5,2018,9450,1,14600.0,4,145,64.2,1.0
12,2017,8450,1,10455.0,4,145,57.7,1.2
5,2014,7950,1,23583.0,4,0,65.7,1.0
2,2017,10450,1,13308.0,4,145,53.3,1.0
5,2016,6950,1,29699.0,4,125,54.3,1.2
5,2018,10250,1,20761.0,4,145,65.7,1.0
5,2018,9750,1,15789.0,4,145,64.2,1.1
6,2018,10999,1,12528.0,4,145,61.4,1.0
13,2018,14450,1,16026.0,0,145,64.2,1.5
1,2019,16950,2,734.0,4,145,36.7,1.5
9,2017,10850,1,26967.0,4,30,54.3,1.0
6,2017,12950,1,14842.0,4,145,57.7,1.0
13,2018,14450,1,15664.0,0,145,64.2,1.5
6,2017,10250,1,24659.0,0,0,74.3,1.5
5,2018,10950,1,10307.0,4,145,65.7,1.0
6,2018,12999,1,12428.0,4,145,57.7,1.0
6,2017,11253,1,9793.0,4,145,61.4,1.0
13,2017,14590,1,12444.0,0,145,64.2,1.5
5,2016,8650,1,10581.0,4,0,65.7,1.0
5,2016,7950,1,16674.0,4,125,54.3,1.2
2,2017,8950,1,17134.0,4,160,44.8,1.5
6,2018,12650,1,18442.0,4,145,57.7,1.0
6,2017,11999,1,14662.0,4,145,60.1,1.0
5,2018,10250,1,9731.0,4,145,64.2,1.1
5,2018,10250,1,9001.0,4,145,65.7,1.0
5,2016,8450,1,29303.0,4,0,65.7,1.0
5,2017,7950,1,17437.0,4,125,54.3,1.2
5,2018,11456,1,2837.0,4,145,65.7,1.0
5,2017,9659,1,9705.0,4,145,64.2,1.1
13,2017,14450,1,13750.0,0,145,64.2,1.5
6,2018,19450,1,12250.0,4,145,41.5,2.0
5,2018,9850,1,6831.0,4,145,64.2,1.1
6,2018,13650,1,8761.0,4,145,57.7,1.0
6,2018,13250,1,13638.0,4,145,57.7,1.0
6,2018,13450,1,17897.0,4,145,57.7,1.0
6,2019,16950,1,9212.0,4,145,60.1,1.0
5,2018,10638,1,13222.0,4,145,65.7,1.0
5,2018,9407,1,18515.0,4,145,64.2,1.1
6,2019,16450,1,6108.0,4,145,49.6,1.0
5,2017,7999,1,19353.0,4,125,54.3,1.2
6,2018,10750,1,18954.0,4,145,61.4,1.0
6,2017,10950,1,15640.0,4,145,61.4,1.0
6,2017,10950,1,14301.0,4,145,61.4,1.0
5,2018,10708,1,8949.0,4,145,65.7,1.0
5,2018,10450,1,21919.0,4,145,65.7,1.0
6,2018,12950,1,15442.0,4,145,57.7,1.0
13,2019,16950,1,11048.0,0,145,54.3,1.5
5,2014,6950,1,24796.0,4,0,65.7,1.0
5,2018,10750,1,9976.0,4,145,64.2,1.1
13,2015,12950,1,18146.0,4,160,45.6,1.5
14,2017,12950,2,30191.0,0,125,58.9,2.0
5,2018,10950,1,12458.0,4,145,65.7,1.0
5,2015,5750,1,39329.0,4,125,54.3,1.2
5,2018,10750,1,8319.0,4,150,64.2,1.1
5,2014,5890,1,40687.0,4,0,65.7,1.0
5,2014,7170,1,45018.0,4,0,65.7,1.0
13,2017,14550,0,7843.0,4,235,38.2,1.5
5,2019,13140,1,3087.0,4,145,48.7,1.1
5,2019,13030,1,3254.0,4,145,48.7,1.1
6,2019,17790,1,5920.0,4,145,60.1,1.0
13,2019,18000,1,12174.0,0,145,47.9,2.0
5,2019,15910,1,5793.0,4,145,58.9,1.0
6,2017,9620,0,25668.0,4,125,51.4,1.0
5,2015,7791,1,25233.0,0,0,78.5,1.5
5,2018,11750,1,6091.0,4,145,65.7,1.0
13,2016,11750,1,27544.0,0,125,60.1,2.0
5,2018,11950,1,7761.0,4,145,58.9,1.0
6,2018,13950,1,10467.0,4,145,57.7,1.0
5,2018,10950,1,17090.0,4,145,65.7,1.0
6,2018,11250,1,12302.0,4,145,61.4,1.0
6,2019,15950,1,6283.0,4,145,60.1,1.0
13,2016,13250,1,42573.0,0,145,54.3,2.0
6,2017,12247,1,9865.0,4,145,60.1,1.0
5,2019,18450,1,3969.0,4,145,40.3,1.5
6,2017,9999,1,20613.0,4,145,60.1,1.0
6,2018,13617,1,7166.0,4,145,57.7,1.0
13,2018,15450,1,14943.0,0,145,54.3,1.5
13,2017,13461,1,25267.0,0,145,64.2,1.5
5,2017,10750,1,18363.0,0,145,78.5,1.5
6,2018,17450,1,9633.0,0,145,67.3,2.0
6,2018,13450,1,19729.0,4,145,57.7,1.0
5,2014,6999,1,25495.0,4,30,54.3,1.2
6,2016,11450,1,16006.0,4,20,60.1,1.0
12,2018,8450,1,10432.0,4,145,57.7,1.2
5,2017,9491,1,29414.0,4,145,65.7,1.0
5,2017,7999,1,14748.0,4,125,54.3,1.2
5,2018,9950,1,7282.0,4,145,64.2,1.1
6,2019,15750,1,4637.0,4,145,60.1,1.0
5,2018,9999,1,4997.0,4,145,64.2,1.1
5,2018,9950,1,15155.0,4,145,64.2,1.1
5,2017,9660,1,23448.0,4,0,65.7,1.0
6,2019,15920,1,4798.0,4,145,49.6,1.0
2,2018,14090,1,13399.0,4,145,54.3,1.0
6,2018,19766,1,5071.0,4,145,41.5,2.0
13,2017,14266,1,16212.0,0,145,64.2,1.5
13,2018,16950,1,17027.0,0,145,54.3,1.5
13,2017,13950,1,24425.0,0,145,64.2,1.5
6,2018,13157,1,12967.0,4,145,57.7,1.0
13,2018,17750,1,14888.0,0,145,60.1,2.0
5,2017,8368,1,12133.0,4,145,65.7,1.0
6,2017,10750,1,14436.0,4,20,60.1,1.0
5,2018,10950,1,7100.0,4,145,65.7,1.0
5,2018,11450,1,16498.0,4,145,65.7,1.0
13,2018,14450,1,14671.0,0,145,64.2,1.5
13,2019,22750,0,4903.0,0,145,42.2,2.0
5,2019,13491,1,2957.0,4,145,58.9,1.0
5,2018,10070,1,12180.0,4,145,65.7,1.0
6,2019,15490,1,7885.0,0,145,74.3,1.5
13,2019,19590,1,13532.0,0,145,47.9,2.0
5,2015,7390,1,17499.0,0,0,78.5,1.5
6,2019,15763,0,11773.0,0,145,74.3,1.5
5,2016,8221,1,27695.0,4,0,65.7,1.0
2,2019,15740,1,4933.0,4,150,51.4,1.0
2,2016,8430,1,37775.0,0,30,64.2,1.5
13,2018,13500,1,23393.0,0,145,54.3,1.5
21,2019,18995,1,25587.0,0,145,32.5,2.0
5,2013,7353,2,30015.0,4,145,47.9,1.6
6,2018,11999,1,30699.0,4,145,50.4,1.5
6,2018,15498,1,27654.0,0,145,80.7,1.5
6,2018,11698,1,19359.0,4,145,61.4,1.0
13,2018,17498,0,14337.0,4,145,38.2,1.5
5,2016,7495,1,20970.0,4,125,54.3,1.2
5,2018,10690,1,22988.0,4,145,56.5,1.0
5,2016,8650,1,30104.0,4,0,65.7,1.0
13,2018,16950,1,24943.0,0,145,54.3,1.5
0,2016,8990,1,23653.0,0,20,70.6,1.6
5,2017,9998,1,40176.0,0,145,88.3,1.5
2,2017,10298,1,8935.0,4,165,44.8,1.5
5,2017,8498,1,5215.0,4,125,54.3,1.2
1,2017,10298,1,24455.0,4,150,55.4,1.0
13,2018,16998,1,25753.0,0,150,54.3,1.5
5,2018,10495,1,21328.0,4,145,56.5,1.0
5,2018,10495,1,23444.0,4,145,56.5,1.0
5,2015,6197,1,29164.0,4,125,54.3,1.2
5,2015,8990,2,20920.0,4,150,47.9,1.6
5,2014,6995,1,64406.0,0,0,76.4,1.5
13,2017,14147,1,30685.0,0,145,54.3,2.0
5,2019,13995,1,15.0,4,145,55.4,1.1
5,2016,9995,1,18234.0,4,20,62.8,1.0
5,2017,9995,1,6002.0,4,150,65.7,1.0
2,2017,11495,2,9258.0,4,160,44.8,1.5
18,2016,17995,2,34606.0,0,145,52.3,2.0
6,2019,21995,1,10.0,4,145,49.6,1.0
6,2019,16495,0,11689.0,4,145,48.7,1.0
5,2015,8795,1,9827.0,4,0,65.7,1.0
0,2013,5795,1,44190.0,4,30,55.4,1.0
6,2019,16995,1,10000.0,0,145,74.3,1.5
2,2018,11995,1,6918.0,4,145,54.3,1.0
2,2017,9995,1,12055.0,4,125,53.3,1.0
13,2018,16950,2,28624.0,0,145,58.9,1.5
5,2017,7672,1,13450.0,4,125,54.3,1.2
5,2017,7950,1,33622.0,4,125,54.3,1.2
5,2018,9671,1,8131.0,4,145,64.2,1.1
6,2018,12250,1,8586.0,4,145,60.1,1.0
13,2018,15250,1,12271.0,0,145,64.2,1.5
5,2016,7999,1,22484.0,4,125,54.3,1.2
6,2017,11450,1,18095.0,4,145,60.1,1.0
13,2019,20395,1,5500.0,4,145,35.3,1.5
16,2020,21495,1,10.0,4,145,50.4,1.0
13,2018,16297,1,9500.0,4,145,45.6,1.5
6,2013,5297,1,69420.0,4,30,56.5,1.0
5,2018,9350,1,13050.0,4,145,65.7,1.0
5,2017,8650,1,7207.0,4,145,54.3,1.2
1,2018,14250,1,8147.0,4,145,48.7,1.0
6,2018,12950,1,15916.0,4,145,57.7,1.0
5,2018,11950,1,15253.0,4,145,58.9,1.0
5,2018,9850,1,6169.0,4,145,64.2,1.1
5,2018,9950,1,10405.0,4,145,64.2,1.1
5,2018,9850,1,5789.0,4,145,64.2,1.1
5,2018,9997,1,17887.0,4,145,64.2,1.1
9,2013,6597,1,35765.0,0,125,60.1,1.6
6,2017,9497,1,32688.0,4,20,61.4,1.0
5,2018,11997,1,14467.0,4,145,65.7,1.0
5,2018,10597,1,11224.0,4,145,65.7,1.0
6,2018,11997,1,13146.0,4,145,60.1,1.0
12,2019,10495,1,1850.0,4,145,43.5,1.2
2,2019,17495,1,4220.0,4,150,52.3,1.0
6,2018,12795,1,18569.0,4,150,57.7,1.0
1,2017,13495,1,7256.0,4,30,55.4,1.0
6,2019,17495,1,11885.0,4,150,49.6,1.0
6,2019,17495,1,11939.0,4,150,49.6,1.0
6,2017,8498,1,51643.0,4,20,61.4,1.0
6,2018,13698,1,23732.0,4,145,60.1,1.0
0,2016,9498,1,14853.0,0,0,74.4,1.5
5,2018,10397,1,7101.0,4,145,64.2,1.1
5,2017,9597,1,19611.0,4,0,65.7,1.0
5,2018,10897,1,11148.0,4,145,65.7,1.0
6,2018,10597,1,17916.0,4,145,61.4,1.0
5,2018,9897,1,13647.0,4,145,64.2,1.1
5,2018,10897,1,17244.0,4,145,58.9,1.0
5,2018,11197,1,6939.0,4,145,65.7,1.0
5,2018,9997,1,18220.0,4,145,64.2,1.1
2,2018,13697,1,16815.0,0,145,68.9,1.5
13,2018,17997,1,3584.0,0,145,47.9,2.0
6,2016,7897,1,52570.0,0,0,74.3,1.5
5,2017,9697,1,24009.0,4,20,62.8,1.0
13,2017,13697,1,22096.0,0,30,64.2,1.5
5,2018,9297,1,14289.0,4,145,64.2,1.1
6,2018,13897,1,9174.0,4,145,57.7,1.0
5,2018,10950,1,7804.0,4,145,65.7,1.0
5,2018,9950,1,4527.0,4,145,64.2,1.1
5,2017,10625,1,17045.0,4,145,65.7,1.0
6,2017,10450,1,15267.0,4,145,60.1,1.0
5,2017,9650,1,18653.0,4,145,65.7,1.0
6,2018,13997,1,12655.0,4,145,57.7,1.0
5,2018,8950,1,14821.0,4,145,64.2,1.1
5,2019,13497,1,2218.0,4,145,58.9,1.0
6,2017,11997,1,10708.0,4,145,60.1,1.0
6,2018,14497,1,7066.0,4,145,57.7,1.0
12,2017,7697,1,19701.0,4,145,57.7,1.2
6,2019,15597,1,7231.0,4,145,60.1,1.0
6,2016,16597,1,19065.0,4,200,41.5,2.0
2,2017,10497,1,13910.0,4,145,53.3,1.0
5,2016,7397,1,28095.0,4,125,54.3,1.2
2,2018,13997,1,13157.0,4,145,51.4,1.0
5,2014,6897,1,27361.0,4,0,65.7,1.0
6,2018,14497,1,4212.0,4,145,57.7,1.0
6,2018,18998,1,10901.0,4,145,41.5,2.0
13,2018,14997,1,17185.0,0,145,64.2,1.5
5,2015,7250,2,47560.0,4,145,47.9,1.6
8,2017,18425,0,28997.0,0,145,52.3,2.0
5,2017,9550,1,7314.0,4,145,64.2,1.1
6,2019,17325,1,6325.0,4,145,60.1,1.0
5,2016,9797,2,17970.0,4,0,57.7,1.0
5,2019,11950,1,14796.0,4,145,56.5,1.0
5,2018,9250,1,8248.0,4,145,64.2,1.1
13,2018,16850,1,15065.0,4,145,45.6,1.5
5,2018,10597,1,5643.0,4,145,64.2,1.1
6,2018,18950,1,7777.0,4,145,41.5,2.0
6,2018,13150,1,5055.0,4,145,57.7,1.0
6,2018,17850,1,8781.0,4,145,41.5,2.0
5,2017,9750,1,17796.0,4,145,65.7,1.0
6,2016,11625,2,15618.0,4,125,51.4,1.0
6,2019,21925,0,5998.0,0,145,64.2,2.0
6,2018,11250,1,19338.0,4,145,61.4,1.0
6,2019,17725,1,10857.0,0,145,74.3,1.5
5,2018,9150,1,31925.0,4,145,65.7,1.0
12,2017,7550,1,14371.0,4,145,57.7,1.2
2,2018,15997,2,4385.0,4,145,48.7,1.0
5,2018,9995,1,23421.0,4,145,56.5,1.0
1,2013,7295,1,15260.0,4,30,55.4,1.0
5,2017,8495,1,19033.0,4,145,64.2,1.1
5,2013,7092,2,50842.0,4,0,57.7,1.0
13,2018,18731,2,6667.0,0,150,58.9,1.5
5,2014,6702,1,21512.0,4,30,54.3,1.2
5,2018,14536,1,3800.0,4,145,55.4,1.0
6,2016,10142,1,31500.0,0,0,74.3,1.5
12,2018,7950,1,12405.0,4,145,57.7,1.2
5,2018,10450,1,11579.0,4,145,65.7,1.0
5,2018,10650,1,3563.0,4,145,65.7,1.0
13,2017,15950,1,24845.0,0,145,60.1,2.0
6,2017,10450,1,29254.0,4,20,60.1,1.0
6,2017,11450,1,20266.0,4,145,60.1,1.0
6,2017,17950,1,27188.0,4,145,41.5,2.0
5,2018,8950,1,11602.0,4,145,64.2,1.1
13,2018,15750,1,6924.0,0,145,54.3,1.5
5,2018,10950,1,13900.0,4,145,65.7,1.0
5,2018,10999,1,5678.0,4,145,65.7,1.0
1,2018,11950,1,10844.0,4,145,49.6,1.0
6,2017,10950,1,27086.0,4,20,60.1,1.0
5,2014,7450,1,33042.0,4,0,65.7,1.0
5,2018,10450,1,23266.0,4,145,65.7,1.0
6,2018,16625,1,12690.0,4,145,60.1,1.0
13,2017,17925,2,14726.0,0,145,54.3,2.0
5,2014,6250,1,21292.0,4,30,54.3,1.2
5,2018,10697,1,15950.0,4,145,65.7,1.0
6,2018,13250,1,8976.0,4,145,57.7,1.0
12,2019,9697,1,8136.0,4,145,48.7,1.2
6,2017,9551,1,49311.0,0,150,74.3,1.5
2,2017,9120,1,31889.0,4,150,53.3,1.0
5,2017,9591,1,16965.0,4,150,62.8,1.0
5,2017,11951,1,20110.0,4,145,47.9,1.6
2,2019,15591,1,7386.0,4,145,52.3,1.0
5,2015,9495,1,32948.0,4,150,47.9,1.6
6,2016,15795,1,18646.0,4,200,41.5,2.0
5,2016,6697,1,40126.0,4,125,54.3,1.2
6,2018,11397,1,14668.0,4,145,61.4,1.0
6,2017,11697,1,20744.0,4,145,60.1,1.0
5,2016,10110,1,19475.0,4,20,62.8,1.0
12,2018,7600,1,11834.0,4,145,57.7,1.2
12,2018,7800,1,7285.0,4,145,57.7,1.2
13,2019,20080,1,3651.0,0,145,47.9,2.0
6,2019,19950,1,2583.0,4,145,51.4,1.5
6,2019,15391,1,3591.0,4,145,49.6,1.0
13,2017,17310,1,16654.0,0,145,54.3,2.0
6,2016,11220,1,21922.0,4,125,51.4,1.5
16,2020,20890,1,2986.0,4,145,50.4,1.0
5,2015,6541,1,50116.0,4,0,65.7,1.0
6,2014,6997,1,37396.0,4,30,56.5,1.0
6,2019,15497,1,1310.0,4,145,58.9,1.0
0,2016,8997,1,13481.0,4,30,55.4,1.0
6,2016,9897,1,35199.0,4,20,60.1,1.0
5,2017,10497,1,20445.0,4,145,62.8,1.0
5,2019,13997,2,3134.0,4,145,48.7,1.0
11,2016,5497,1,16690.0,4,30,57.7,1.2
5,2017,9997,1,23143.0,4,145,65.7,1.0
13,2017,17397,2,23489.0,0,145,54.3,2.0
5,2017,10497,1,6698.0,4,145,65.7,1.0
13,2019,16698,1,10967.0,0,145,45.6,1.5
6,2016,15998,1,26023.0,0,20,67.3,2.0
13,2016,9998,1,54153.0,0,125,60.1,2.0
13,2019,19998,1,537.0,4,150,39.2,1.5
13,2019,21290,1,13346.0,0,150,37.7,2.0
6,2016,9059,1,57477.0,0,0,74.3,1.5
6,2019,17520,1,7562.0,4,145,60.1,1.0
13,2015,13660,2,49711.0,0,145,52.3,2.0
5,2018,11000,1,24813.0,4,145,56.5,1.0
5,2019,13140,1,2356.0,4,145,48.7,1.1
13,2016,12091,1,63741.0,0,125,60.1,2.0
6,2019,21972,1,1011.0,4,145,60.1,1.0
6,2019,19000,1,4753.0,4,145,60.1,1.0
6,2019,19000,1,3400.0,4,145,60.1,1.0
5,2017,9780,1,7238.0,4,0,65.7,1.0
12,2017,7500,1,4308.0,4,145,57.7,1.2
5,2017,10481,1,23065.0,4,145,65.7,1.0
12,2018,8421,1,18653.0,4,145,54.3,1.2
6,2019,15780,1,5372.0,0,145,74.3,1.5
2,2018,11660,1,14453.0,4,145,54.3,1.0
5,2018,10597,1,6499.0,4,145,64.2,1.1
5,2016,9850,1,9855.0,4,0,65.7,1.0
12,2018,7850,1,12401.0,4,145,57.7,1.2
13,2019,25925,1,5891.0,0,145,37.7,2.0
5,2017,9450,1,14126.0,4,145,64.2,1.1
13,2017,16350,1,18258.0,0,145,64.2,1.5
13,2015,9950,1,44325.0,0,125,60.1,2.0
13,2017,15550,1,15939.0,0,145,54.3,2.0
5,2015,10250,1,20028.0,4,145,47.9,1.6
5,2017,9750,1,13281.0,4,145,65.7,1.0
5,2017,10498,1,19130.0,4,150,65.7,1.0
2,2015,8298,1,24125.0,4,125,52.3,1.0
9,2017,11498,1,27070.0,0,150,64.2,1.5
0,2015,7598,2,33440.0,4,165,44.1,1.6
5,2016,6998,1,38052.0,0,0,78.5,1.5
14,2017,9598,1,59787.0,0,150,78.5,1.5
5,2017,8998,1,10673.0,4,125,54.3,1.2
5,2019,13998,1,8156.0,4,145,58.9,1.0
5,2015,6698,1,25409.0,4,125,54.3,1.2
